ensembl_gene_id,symbol,type,entrez_id
ENSG00000003393,ALS2,mRNA,57679
ENSG00000178038,ALS2CL,lncRNA,259173
ENSG00000180318,ALX1,mRNA,8092
ENSG00000156150,ALX3,mRNA,257
ENSG00000052850,ALX4,mRNA,60529
ENSG00000183684,ALYREF,lncRNA,10189
ENSG00000242110,AMACR,lncRNA,23600
ENSG00000178522,AMBN,lncRNA,258
ENSG00000106927,AMBP,lncRNA,259
ENSG00000110497,AMBRA1,mRNA,55626
ENSG00000123505,AMD1,lncRNA,262
ENSG00000139344,AMDHD1,mRNA,144193
ENSG00000162066,AMDHD2,lncRNA,51005
ENSG00000125363,AMELX,mRNA,265
ENSG00000099721,AMELY,mRNA,266
ENSG00000184675,AMER1,mRNA,139285
ENSG00000165566,AMER2,mRNA,219287
ENSG00000178171,AMER3,lncRNA,205147
ENSG00000159461,AMFR,lncRNA,267
ENSG00000104899,AMH,lncRNA,268
ENSG00000135409,AMHR2,mRNA,269
ENSG00000181754,AMIGO1,mRNA,57463
ENSG00000139211,AMIGO2,mRNA,347902
ENSG00000176020,AMIGO3,mRNA,386724
ENSG00000101935,AMMECR1,lncRNA,9949
ENSG00000144233,AMMECR1L,lncRNA,83607
ENSG00000166126,AMN,lncRNA,81693
ENSG00000151743,AMN1,mRNA,196394
ENSG00000126016,AMOT,mRNA,154796
ENSG00000166025,AMOTL1,lncRNA,154810
ENSG00000114019,AMOTL2,mRNA,51421
ENSG00000116748,AMPD1,lncRNA,270
ENSG00000116337,AMPD2,mRNA,271
ENSG00000133805,AMPD3,mRNA,272
ENSG00000078053,AMPH,mRNA,273
ENSG00000145020,AMT,lncRNA,275
ENSG00000187689,AMTN,mRNA,401138
ENSG00000237763,AMY1A,mRNA,276
ENSG00000174876,AMY1B,mRNA,277
ENSG00000187733,AMY1C,mRNA,278
ENSG00000243480,AMY2A,lncRNA,279
ENSG00000240038,AMY2B,lncRNA,280
ENSG00000174945,AMZ1,lncRNA,155185
ENSG00000196704,AMZ2,lncRNA,51321
ENSG00000153107,ANAPC1,mRNA,64682
ENSG00000176248,ANAPC2,mRNA,29882
ENSG00000053900,ANAPC4,mRNA,29945
ENSG00000089053,ANAPC5,lncRNA,51433
ENSG00000196510,ANAPC7,lncRNA,51434
ENSG00000164162,ANAPC10,mRNA,10393
ENSG00000141552,ANAPC11,mRNA,51529
ENSG00000129055,ANAPC13,mRNA,25847
ENSG00000110200,ANAPC15,lncRNA,25906
ENSG00000166295,ANAPC16,lncRNA,119504
ENSG00000214274,ANG,lncRNA,283
ENSG00000013523,ANGEL1,lncRNA,23357
ENSG00000174606,ANGEL2,lncRNA,90806
ENSG00000154188,ANGPT1,lncRNA,284
ENSG00000091879,ANGPT2,mRNA,285
ENSG00000101280,ANGPT4,lncRNA,51378
ENSG00000116194,ANGPTL1,mRNA,9068
ENSG00000136859,ANGPTL2,mRNA,23452
ENSG00000132855,ANGPTL3,lncRNA,27329
ENSG00000167772,ANGPTL4,mRNA,51129
ENSG00000187151,ANGPTL5,mRNA,253935
ENSG00000130812,ANGPTL6,mRNA,83854
ENSG00000171819,ANGPTL7,lncRNA,10218
ENSG00000130173,ANGPTL8,lncRNA,55908
ENSG00000227059,ANHX,mRNA,647589
ENSG00000029534,ANK1,lncRNA,286
ENSG00000145362,ANK2,lncRNA,287
ENSG00000151150,ANK3,mRNA,288
ENSG00000151687,ANKAR,lncRNA,150709
ENSG00000166839,ANKDD1A,mRNA,348094
ENSG00000189045,ANKDD1B,mRNA,728780
ENSG00000132623,ANKEF1,mRNA,63926
ENSG00000153930,ANKFN1,lncRNA,162282
ENSG00000185722,ANKFY1,lncRNA,51479
ENSG00000154122,ANKH,lncRNA,56172
ENSG00000131503,ANKHD1,lncRNA,54882
ENSG00000001629,ANKIB1,mRNA,54467
ENSG00000170209,ANKK1,lncRNA,255239
ENSG00000160117,ANKLE1,mRNA,126549
ENSG00000176915,ANKLE2,mRNA,23141
ENSG00000144504,ANKMY1,mRNA,51281
ENSG00000106524,ANKMY2,mRNA,57037
ENSG00000164331,ANKRA2,mRNA,57763
ENSG00000148677,ANKRD1,mRNA,27063
ENSG00000165887,ANKRD2,lncRNA,26287
ENSG00000135299,ANKRD6,mRNA,22881
ENSG00000106013,ANKRD7,lncRNA,56311
ENSG00000156381,ANKRD9,mRNA,122416
ENSG00000088448,ANKRD10,lncRNA,55608
ENSG00000167522,ANKRD11,lncRNA,29123
ENSG00000101745,ANKRD12,lncRNA,23253
ENSG00000076513,ANKRD13A,mRNA,88455
ENSG00000198720,ANKRD13B,lncRNA,124930
ENSG00000118454,ANKRD13C,mRNA,81573
ENSG00000172932,ANKRD13D,lncRNA,338692
ENSG00000134461,ANKRD16,lncRNA,54522
ENSG00000132466,ANKRD17,mRNA,26057
ENSG00000180071,ANKRD18A,lncRNA,253650
ENSG00000230453,ANKRD18B,mRNA,441459
ENSG00000260691,ANKRD20A1,lncRNA,84210
ENSG00000152766,ANKRD22,mRNA,118932
ENSG00000163126,ANKRD23,lncRNA,200539
ENSG00000089847,ANKRD24,lncRNA,170961
ENSG00000107890,ANKRD26,lncRNA,22852
ENSG00000105186,ANKRD27,mRNA,84079
ENSG00000206560,ANKRD28,lncRNA,23243
ENSG00000154065,ANKRD29,lncRNA,147463
ENSG00000148513,ANKRD30A,lncRNA,91074
ENSG00000180777,ANKRD30B,mRNA,374860
ENSG00000163046,ANKRD30BL,mRNA,554226
ENSG00000145700,ANKRD31,lncRNA,256006
ENSG00000167612,ANKRD33,lncRNA,341405
ENSG00000164236,ANKRD33B,lncRNA,651746
ENSG00000272031,ANKRD34A,mRNA,284615
ENSG00000189127,ANKRD34B,mRNA,340120
ENSG00000235711,ANKRD34C,lncRNA,390616
ENSG00000198483,ANKRD35,lncRNA,148741
ENSG00000135976,ANKRD36,mRNA,375248
ENSG00000196912,ANKRD36B,mRNA,57730
ENSG00000174501,ANKRD36C,lncRNA,400986
ENSG00000186352,ANKRD37,mRNA,353322
ENSG00000213337,ANKRD39,mRNA,51239
ENSG00000154945,ANKRD40,lncRNA,91369
ENSG00000167117,ANKRD40CL,mRNA,55018
ENSG00000137494,ANKRD42,lncRNA,338699
ENSG00000065413,ANKRD44,mRNA,91526
ENSG00000183831,ANKRD45,lncRNA,339416
ENSG00000186106,ANKRD46,lncRNA,157567
ENSG00000168876,ANKRD49,lncRNA,54851
ENSG00000151458,ANKRD50,lncRNA,57182
ENSG00000139645,ANKRD52,lncRNA,283373
ENSG00000144031,ANKRD53,mRNA,79998
ENSG00000100124,ANKRD54,lncRNA,129138
ENSG00000164512,ANKRD55,lncRNA,79722
ENSG00000124227,ANKRD60,lncRNA,140731
ENSG00000157999,ANKRD61,lncRNA,100310846
ENSG00000181626,ANKRD62,mRNA,342850
ENSG00000230778,ANKRD63,mRNA,100131244
ENSG00000235098,ANKRD65,mRNA,441869
ENSG00000230062,ANKRD66,lncRNA,100287718
ENSG00000064999,ANKS1A,lncRNA,23294
ENSG00000185046,ANKS1B,mRNA,56899
ENSG00000168096,ANKS3,lncRNA,124401
ENSG00000175311,ANKS4B,mRNA,257629
ENSG00000165138,ANKS6,lncRNA,203286
ENSG00000206199,ANKUB1,mRNA,389161
ENSG00000163516,ANKZF1,lncRNA,55139
ENSG00000011426,ANLN,lncRNA,54443
ENSG00000131620,ANO1,mRNA,55107
ENSG00000047617,ANO2,lncRNA,57101
ENSG00000134343,ANO3,lncRNA,63982
ENSG00000151572,ANO4,mRNA,121601
ENSG00000171714,ANO5,mRNA,203859
ENSG00000177119,ANO6,mRNA,196527
ENSG00000146205,ANO7,mRNA,50636
ENSG00000074855,ANO8,mRNA,57719
ENSG00000185101,ANO9,lncRNA,338440
ENSG00000160746,ANO10,mRNA,55129
ENSG00000011201,ANOS1,mRNA,3730
ENSG00000140350,ANP32A,mRNA,8125
ENSG00000136938,ANP32B,lncRNA,10541
ENSG00000139223,ANP32D,mRNA,23519
ENSG00000143401,ANP32E,mRNA,81611
ENSG00000166825,ANPEP,lncRNA,290
ENSG00000103254,ANTKMT,mRNA,65990
ENSG00000169604,ANTXR1,lncRNA,84168
ENSG00000163297,ANTXR2,mRNA,118429
ENSG00000274209,ANTXRL,lncRNA,195977
ENSG00000135046,ANXA1,mRNA,301
ENSG00000182718,ANXA2,lncRNA,302
ENSG00000177721,ANXA2R,lncRNA,389289
ENSG00000138772,ANXA3,lncRNA,306
ENSG00000196975,ANXA4,mRNA,307
ENSG00000164111,ANXA5,mRNA,308
ENSG00000197043,ANXA6,lncRNA,309
ENSG00000138279,ANXA7,mRNA,310
ENSG00000265190,ANXA8,mRNA,653145
ENSG00000264230,ANXA8L1,lncRNA,728113
ENSG00000143412,ANXA9,mRNA,8416
ENSG00000109511,ANXA10,mRNA,11199
ENSG00000122359,ANXA11,mRNA,311
ENSG00000104537,ANXA13,lncRNA,312
ENSG00000136250,AOAH,lncRNA,313
ENSG00000002726,AOC1,mRNA,26
ENSG00000131480,AOC2,mRNA,314
ENSG00000131471,AOC3,lncRNA,8639
ENSG00000148120,AOPEP,mRNA,84909
ENSG00000138356,AOX1,lncRNA,316
ENSG00000138660,AP1AR,lncRNA,55435
ENSG00000100280,AP1B1,lncRNA,162
ENSG00000166747,AP1G1,lncRNA,164
ENSG00000213983,AP1G2,lncRNA,8906
ENSG00000072958,AP1M1,mRNA,8907
ENSG00000129354,AP1M2,lncRNA,10053
ENSG00000106367,AP1S1,mRNA,1174
ENSG00000182287,AP1S2,lncRNA,8905
ENSG00000152056,AP1S3,lncRNA,130340
ENSG00000196961,AP2A1,lncRNA,160
ENSG00000183020,AP2A2,lncRNA,161
ENSG00000006125,AP2B1,mRNA,163
ENSG00000161203,AP2M1,mRNA,1173
ENSG00000042753,AP2S1,mRNA,1175
ENSG00000132842,AP3B1,mRNA,8546
ENSG00000103723,AP3B2,mRNA,8120
ENSG00000065000,AP3D1,lncRNA,8943
ENSG00000185009,AP3M1,lncRNA,26985
ENSG00000070718,AP3M2,mRNA,10947
ENSG00000177879,AP3S1,mRNA,1176
ENSG00000157823,AP3S2,lncRNA,10239
ENSG00000134262,AP4B1,lncRNA,10717
ENSG00000081014,AP4E1,lncRNA,23431
ENSG00000221838,AP4M1,lncRNA,9179
ENSG00000100478,AP4S1,mRNA,11154
ENSG00000254470,AP5B1,mRNA,91056
ENSG00000053770,AP5M1,lncRNA,55745
ENSG00000125843,AP5S1,lncRNA,55317
ENSG00000242802,AP5Z1,lncRNA,9907
ENSG00000120868,APAF1,mRNA,317
ENSG00000107282,APBA1,mRNA,320
ENSG00000034053,APBA2,lncRNA,321
ENSG00000011132,APBA3,mRNA,9546
ENSG00000166313,APBB1,lncRNA,322
ENSG00000077420,APBB1IP,lncRNA,54518
ENSG00000163697,APBB2,lncRNA,323
ENSG00000113108,APBB3,lncRNA,10307
ENSG00000134982,APC,lncRNA,324
ENSG00000115266,APC2,lncRNA,10297
ENSG00000154856,APCDD1,lncRNA,147495
ENSG00000198768,APCDD1L,lncRNA,164284
ENSG00000132703,APCS,mRNA,325
ENSG00000164062,APEH,lncRNA,327
ENSG00000248329,APELA,lncRNA,100506013
ENSG00000100823,APEX1,mRNA,328
ENSG00000169188,APEX2,lncRNA,27301
ENSG00000117362,APH1A,lncRNA,51107
ENSG00000138613,APH1B,mRNA,83464
ENSG00000166181,API5,mRNA,8539
ENSG00000149089,APIP,mRNA,51074
ENSG00000169621,APLF,mRNA,200558
ENSG00000171388,APLN,lncRNA,8862
ENSG00000134817,APLNR,lncRNA,187
ENSG00000105290,APLP1,mRNA,333
ENSG00000084234,APLP2,mRNA,334
ENSG00000101474,APMAP,lncRNA,57136
ENSG00000118137,APOA1,mRNA,335
ENSG00000158874,APOA2,lncRNA,336
ENSG00000110244,APOA4,lncRNA,337
ENSG00000110243,APOA5,lncRNA,116519
ENSG00000084674,APOB,lncRNA,338
ENSG00000111701,APOBEC1,mRNA,339
ENSG00000124701,APOBEC2,lncRNA,10930
ENSG00000128383,APOBEC3A,lncRNA,200315
ENSG00000179750,APOBEC3B,lncRNA,9582
ENSG00000244509,APOBEC3C,lncRNA,27350
ENSG00000243811,APOBEC3D,lncRNA,140564
ENSG00000128394,APOBEC3F,mRNA,200316
ENSG00000239713,APOBEC3G,mRNA,60489
ENSG00000100298,APOBEC3H,mRNA,164668
ENSG00000173627,APOBEC4,mRNA,403314
ENSG00000184730,APOBR,lncRNA,55911
ENSG00000130208,APOC1,mRNA,341
ENSG00000234906,APOC2,mRNA,344
ENSG00000110245,APOC3,mRNA,345
ENSG00000267467,APOC4,lncRNA,346
ENSG00000189058,APOD,mRNA,347
ENSG00000130203,APOE,lncRNA,348
ENSG00000175336,APOF,mRNA,319
ENSG00000091583,APOH,lncRNA,350
ENSG00000100342,APOL1,lncRNA,8542
ENSG00000128335,APOL2,mRNA,23780
ENSG00000128284,APOL3,lncRNA,80833
ENSG00000100336,APOL4,lncRNA,80832
ENSG00000128313,APOL5,lncRNA,80831
ENSG00000221963,APOL6,mRNA,80830
ENSG00000178878,APOLD1,mRNA,81575
ENSG00000204444,APOM,lncRNA,55937
ENSG00000184831,APOO,mRNA,79135
ENSG00000155008,APOOL,lncRNA,139322
ENSG00000142192,APP,mRNA,351
ENSG00000062725,APPBP2,mRNA,10513
ENSG00000157500,APPL1,lncRNA,26060
ENSG00000136044,APPL2,mRNA,55198
ENSG00000198931,APRT,mRNA,353
ENSG00000137074,APTX,mRNA,54840
ENSG00000240583,AQP1,mRNA,358
ENSG00000167580,AQP2,mRNA,359
ENSG00000165272,AQP3,lncRNA,360
ENSG00000171885,AQP4,mRNA,361
ENSG00000161798,AQP5,lncRNA,362
ENSG00000086159,AQP6,mRNA,363
ENSG00000165269,AQP7,lncRNA,364
ENSG00000259916,AQP7B,mRNA,100509620
ENSG00000103375,AQP8,lncRNA,343
ENSG00000103569,AQP9,mRNA,366
ENSG00000143595,AQP10,lncRNA,89872
ENSG00000178301,AQP11,mRNA,282679
ENSG00000184945,AQP12A,mRNA,375318
ENSG00000185176,AQP12B,lncRNA,653437
ENSG00000021776,AQR,mRNA,9716
ENSG00000169083,AR,lncRNA,367
ENSG00000078061,ARAF,lncRNA,369
ENSG00000186635,ARAP1,mRNA,116985
ENSG00000047365,ARAP2,mRNA,116984
ENSG00000120318,ARAP3,mRNA,64411
ENSG00000198576,ARC,mRNA,23237
ENSG00000095139,ARCN1,lncRNA,372
ENSG00000109321,AREG,lncRNA,374
ENSG00000119682,AREL1,lncRNA,9870
ENSG00000143761,ARF1,lncRNA,375
ENSG00000134287,ARF3,lncRNA,377
ENSG00000168374,ARF4,mRNA,378
ENSG00000004059,ARF5,lncRNA,381
ENSG00000165527,ARF6,lncRNA,382
ENSG00000101199,ARFGAP1,lncRNA,55738
ENSG00000149182,ARFGAP2,mRNA,84364
ENSG00000242247,ARFGAP3,lncRNA,26286
ENSG00000066777,ARFGEF1,mRNA,10565
ENSG00000124198,ARFGEF2,mRNA,10564
ENSG00000112379,ARFGEF3,lncRNA,57221
ENSG00000164144,ARFIP1,lncRNA,27236
ENSG00000132254,ARFIP2,lncRNA,23647
ENSG00000101246,ARFRP1,mRNA,10139
ENSG00000118520,ARG1,mRNA,383
ENSG00000081181,ARG2,mRNA,384
ENSG00000186103,ARGFX,mRNA,503582
ENSG00000134884,ARGLU1,mRNA,55082
ENSG00000175220,ARHGAP1,mRNA,392
ENSG00000089820,ARHGAP4,lncRNA,393
ENSG00000100852,ARHGAP5,lncRNA,394
ENSG00000047648,ARHGAP6,lncRNA,395
ENSG00000241484,ARHGAP8,mRNA,23779
ENSG00000123329,ARHGAP9,lncRNA,64333
ENSG00000071205,ARHGAP10,lncRNA,79658
ENSG00000198826,ARHGAP11A,lncRNA,9824
ENSG00000285077,ARHGAP11B,mRNA,89839
ENSG00000165322,ARHGAP12,mRNA,94134
ENSG00000075884,ARHGAP15,lncRNA,55843
ENSG00000140750,ARHGAP17,mRNA,55114
ENSG00000146376,ARHGAP18,mRNA,93663
ENSG00000213390,ARHGAP19,mRNA,84986
ENSG00000137727,ARHGAP20,mRNA,57569
ENSG00000107863,ARHGAP21,mRNA,57584
ENSG00000128805,ARHGAP22,mRNA,58504
ENSG00000275832,ARHGAP23,lncRNA,57636
ENSG00000138639,ARHGAP24,mRNA,83478
ENSG00000163219,ARHGAP25,lncRNA,9938
ENSG00000145819,ARHGAP26,mRNA,23092
ENSG00000159314,ARHGAP27,mRNA,201176
ENSG00000088756,ARHGAP28,mRNA,79822
ENSG00000137962,ARHGAP29,lncRNA,9411
ENSG00000186517,ARHGAP30,lncRNA,257106
ENSG00000031081,ARHGAP31,mRNA,57514
ENSG00000134909,ARHGAP32,lncRNA,9743
ENSG00000004777,ARHGAP33,mRNA,115703
ENSG00000160007,ARHGAP35,mRNA,2909
ENSG00000147256,ARHGAP36,mRNA,158763
ENSG00000147799,ARHGAP39,lncRNA,80728
ENSG00000124143,ARHGAP40,lncRNA,343578
ENSG00000165895,ARHGAP42,mRNA,143872
ENSG00000006740,ARHGAP44,lncRNA,9912
ENSG00000180448,ARHGAP45,lncRNA,23526
ENSG00000141522,ARHGDIA,mRNA,396
ENSG00000111348,ARHGDIB,lncRNA,397
ENSG00000242173,ARHGDIG,lncRNA,398
ENSG00000076928,ARHGEF1,lncRNA,9138
ENSG00000116584,ARHGEF2,lncRNA,9181
ENSG00000163947,ARHGEF3,lncRNA,50650
ENSG00000136002,ARHGEF4,lncRNA,50649
ENSG00000050327,ARHGEF5,mRNA,7984
ENSG00000129675,ARHGEF6,lncRNA,9459
ENSG00000102606,ARHGEF7,lncRNA,8874
ENSG00000131089,ARHGEF9,mRNA,23229
ENSG00000104728,ARHGEF10,lncRNA,9639
ENSG00000074964,ARHGEF10L,mRNA,55160
ENSG00000132694,ARHGEF11,mRNA,9826
ENSG00000196914,ARHGEF12,lncRNA,23365
ENSG00000198844,ARHGEF15,lncRNA,22899
ENSG00000130762,ARHGEF16,lncRNA,27237
ENSG00000110237,ARHGEF17,lncRNA,9828
ENSG00000104880,ARHGEF18,mRNA,23370
ENSG00000142632,ARHGEF19,mRNA,128272
ENSG00000240771,ARHGEF25,lncRNA,115557
ENSG00000114790,ARHGEF26,lncRNA,26084
ENSG00000214944,ARHGEF28,mRNA,64283
ENSG00000214694,ARHGEF33,lncRNA,100271715
ENSG00000213214,ARHGEF35,lncRNA,445328
ENSG00000183111,ARHGEF37,lncRNA,389337
ENSG00000236699,ARHGEF38,mRNA,54848
ENSG00000137135,ARHGEF39,mRNA,84904
ENSG00000165801,ARHGEF40,lncRNA,55701
ENSG00000117713,ARID1A,lncRNA,8289
ENSG00000049618,ARID1B,lncRNA,57492
ENSG00000189079,ARID2,lncRNA,196528
ENSG00000116017,ARID3A,mRNA,1820
ENSG00000179361,ARID3B,mRNA,10620
ENSG00000205143,ARID3C,lncRNA,138715
ENSG00000032219,ARID4A,mRNA,5926
ENSG00000054267,ARID4B,mRNA,51742
ENSG00000196843,ARID5A,lncRNA,10865
ENSG00000150347,ARID5B,mRNA,84159
ENSG00000166233,ARIH1,mRNA,25820
ENSG00000177479,ARIH2,lncRNA,10425
ENSG00000120805,ARL1,lncRNA,400
ENSG00000213465,ARL2,lncRNA,402
ENSG00000102931,ARL2BP,mRNA,23568
ENSG00000138175,ARL3,lncRNA,403
ENSG00000122644,ARL4A,mRNA,10124
ENSG00000188042,ARL4C,lncRNA,10123
ENSG00000175906,ARL4D,mRNA,379
ENSG00000162980,ARL5A,lncRNA,26225
ENSG00000165997,ARL5B,lncRNA,221079
ENSG00000141748,ARL5C,mRNA,390790
ENSG00000113966,ARL6,mRNA,84100
ENSG00000170540,ARL6IP1,lncRNA,23204
ENSG00000182196,ARL6IP4,lncRNA,51329
ENSG00000144746,ARL6IP5,mRNA,10550
ENSG00000177917,ARL6IP6,lncRNA,151188
ENSG00000143862,ARL8A,mRNA,127829
ENSG00000134108,ARL8B,lncRNA,55207
ENSG00000196503,ARL9,lncRNA,132946
ENSG00000175414,ARL10,mRNA,285598
ENSG00000152213,ARL11,lncRNA,115761
ENSG00000174225,ARL13A,mRNA,392509
ENSG00000169379,ARL13B,lncRNA,200894
ENSG00000179674,ARL14,lncRNA,80117
ENSG00000152219,ARL14EP,mRNA,120534
ENSG00000268223,ARL14EPL,mRNA,644100
ENSG00000185305,ARL15,lncRNA,54622
ENSG00000214087,ARL16,lncRNA,339231
ENSG00000185829,ARL17A,mRNA,51326
ENSG00000228696,ARL17B,lncRNA,100506084
ENSG00000104442,ARMC1,lncRNA,55156
ENSG00000118690,ARMC2,mRNA,84071
ENSG00000165309,ARMC3,lncRNA,219681
ENSG00000140691,ARMC5,lncRNA,79798
ENSG00000105676,ARMC6,lncRNA,93436
ENSG00000125449,ARMC7,lncRNA,79637
ENSG00000114098,ARMC8,mRNA,25852
ENSG00000135931,ARMC9,mRNA,80210
ENSG00000170632,ARMC10,lncRNA,83787
ENSG00000157343,ARMC12,lncRNA,221481
ENSG00000126947,ARMCX1,mRNA,51309
ENSG00000184867,ARMCX2,lncRNA,9823
ENSG00000102401,ARMCX3,lncRNA,51566
ENSG00000196440,ARMCX4,lncRNA,100131755
ENSG00000125962,ARMCX5,mRNA,64860
ENSG00000198960,ARMCX6,mRNA,54470
ENSG00000198520,ARMH1,lncRNA,339541
ENSG00000260286,ARMH2,mRNA,101928603
ENSG00000120029,ARMH3,mRNA,79591
ENSG00000139971,ARMH4,mRNA,145407
ENSG00000254636,ARMS2,mRNA,387715
ENSG00000146476,ARMT1,mRNA,79624
ENSG00000143437,ARNT,mRNA,405
ENSG00000172379,ARNT2,mRNA,9915
ENSG00000241685,ARPC1A,mRNA,10552
ENSG00000130429,ARPC1B,mRNA,10095
ENSG00000163466,ARPC2,lncRNA,10109
ENSG00000111229,ARPC3,mRNA,10094
ENSG00000241553,ARPC4,lncRNA,10093
ENSG00000162704,ARPC5,mRNA,10092
ENSG00000136950,ARPC5L,lncRNA,81873
ENSG00000242498,ARPIN,mRNA,348110
ENSG00000128989,ARPP19,lncRNA,10776
ENSG00000172995,ARPP21,lncRNA,10777
ENSG00000120500,ARR3,mRNA,407
ENSG00000137486,ARRB1,lncRNA,408
ENSG00000141480,ARRB2,mRNA,409
ENSG00000197070,ARRDC1,mRNA,92714
ENSG00000105643,ARRDC2,lncRNA,27106
ENSG00000113369,ARRDC3,lncRNA,57561
ENSG00000140450,ARRDC4,lncRNA,91947
ENSG00000205784,ARRDC5,mRNA,645432
ENSG00000100299,ARSA,lncRNA,410
ENSG00000113273,ARSB,lncRNA,411
ENSG00000006756,ARSD,lncRNA,414
ENSG00000062096,ARSF,lncRNA,416
ENSG00000141337,ARSG,lncRNA,22901
ENSG00000205667,ARSH,lncRNA,347527
ENSG00000183876,ARSI,lncRNA,340075
ENSG00000180801,ARSJ,lncRNA,79642
ENSG00000164291,ARSK,lncRNA,153642
ENSG00000157399,ARSL,mRNA,415
ENSG00000129744,ART1,lncRNA,417
ENSG00000156219,ART3,mRNA,419
ENSG00000111339,ART4,lncRNA,420
ENSG00000167311,ART5,mRNA,116969
ENSG00000117407,ARTN,lncRNA,9048
ENSG00000173409,ARV1,mRNA,64801
ENSG00000099889,ARVCF,lncRNA,421
ENSG00000004848,ARX,mRNA,170302
ENSG00000214435,AS3MT,lncRNA,57412
ENSG00000104763,ASAH1,mRNA,427
ENSG00000188611,ASAH2,mRNA,56624
ENSG00000204147,ASAH2B,lncRNA,653308
ENSG00000153317,ASAP1,mRNA,50807
ENSG00000151693,ASAP2,lncRNA,8853
ENSG00000088280,ASAP3,mRNA,55616
ENSG00000065802,ASB1,mRNA,51665
ENSG00000100628,ASB2,mRNA,51676
ENSG00000115239,ASB3,mRNA,51130
ENSG00000005981,ASB4,lncRNA,51666
ENSG00000164122,ASB5,lncRNA,140458
ENSG00000148331,ASB6,lncRNA,140459
ENSG00000183475,ASB7,mRNA,140460
ENSG00000177981,ASB8,lncRNA,140461
ENSG00000102048,ASB9,mRNA,140462
ENSG00000146926,ASB10,mRNA,136371
ENSG00000165192,ASB11,lncRNA,140456
ENSG00000198881,ASB12,lncRNA,142689
ENSG00000196372,ASB13,mRNA,79754
ENSG00000239388,ASB14,mRNA,142686
ENSG00000146809,ASB15,mRNA,142685
ENSG00000161664,ASB16,lncRNA,92591
ENSG00000154007,ASB17,lncRNA,127247
ENSG00000182177,ASB18,mRNA,401036
ENSG00000138303,ASCC1,lncRNA,51008
ENSG00000100325,ASCC2,lncRNA,84164
ENSG00000112249,ASCC3,lncRNA,10973
ENSG00000139352,ASCL1,lncRNA,429
ENSG00000183734,ASCL2,lncRNA,430
ENSG00000176009,ASCL3,lncRNA,56676
ENSG00000187855,ASCL4,mRNA,121549
ENSG00000232237,ASCL5,lncRNA,647219
ENSG00000286053,ASDURF,mRNA,110599588
ENSG00000111875,ASF1A,lncRNA,25842
ENSG00000105011,ASF1B,mRNA,55723
ENSG00000141505,ASGR1,lncRNA,432
ENSG00000161944,ASGR2,lncRNA,433
ENSG00000116539,ASH1L,lncRNA,55870
ENSG00000129691,ASH2L,mRNA,9070
ENSG00000110881,ASIC1,lncRNA,41
ENSG00000108684,ASIC2,lncRNA,40
ENSG00000213199,ASIC3,lncRNA,9311
ENSG00000072182,ASIC4,mRNA,55515
ENSG00000256394,ASIC5,mRNA,51802
ENSG00000101440,ASIP,mRNA,434
ENSG00000126522,ASL,lncRNA,435
ENSG00000196433,ASMT,lncRNA,438
ENSG00000169093,ASMTL,mRNA,8623
ENSG00000070669,ASNS,mRNA,440
ENSG00000138381,ASNSD1,mRNA,54529
ENSG00000108381,ASPA,lncRNA,443
ENSG00000204653,ASPDH,mRNA,554235
ENSG00000166183,ASPG,lncRNA,374569
ENSG00000198363,ASPH,mRNA,444
ENSG00000174939,ASPHD1,mRNA,253982
ENSG00000128203,ASPHD2,mRNA,57168
ENSG00000066279,ASPM,mRNA,259266
ENSG00000106819,ASPN,lncRNA,54829
ENSG00000244617,ASPRV1,lncRNA,151516
ENSG00000169696,ASPSCR1,lncRNA,79058
ENSG00000162174,ASRGL1,mRNA,80150
ENSG00000130707,ASS1,lncRNA,445
ENSG00000034533,ASTE1,lncRNA,28990
ENSG00000188886,ASTL,lncRNA,431705
ENSG00000152092,ASTN1,mRNA,460
ENSG00000148219,ASTN2,mRNA,23245
ENSG00000171456,ASXL1,mRNA,171023
ENSG00000143970,ASXL2,mRNA,55252
ENSG00000141431,ASXL3,lncRNA,80816
ENSG00000154438,ASZ1,mRNA,136991
ENSG00000138138,ATAD1,mRNA,84896
ENSG00000156802,ATAD2,lncRNA,29028
ENSG00000119778,ATAD2B,mRNA,54454
ENSG00000197785,ATAD3A,mRNA,55210
ENSG00000160072,ATAD3B,lncRNA,83858
ENSG00000215915,ATAD3C,mRNA,219293
ENSG00000176208,ATAD5,lncRNA,79915
ENSG00000137343,ATAT1,lncRNA,79969
ENSG00000167654,ATCAY,mRNA,85300
ENSG00000107669,ATE1,mRNA,11101
ENSG00000123268,ATF1,lncRNA,466
ENSG00000115966,ATF2,mRNA,1386
ENSG00000162772,ATF3,lncRNA,467
ENSG00000128272,ATF4,mRNA,468
ENSG00000169136,ATF5,mRNA,22809
ENSG00000118217,ATF6,lncRNA,22926
ENSG00000213676,ATF6B,lncRNA,1388
ENSG00000170653,ATF7,mRNA,11016
ENSG00000171681,ATF7IP,mRNA,55729
ENSG00000166669,ATF7IP2,mRNA,80063
ENSG00000110046,ATG2A,mRNA,23130
ENSG00000066739,ATG2B,lncRNA,55102
ENSG00000144848,ATG3,mRNA,64422
ENSG00000101844,ATG4A,lncRNA,115201
ENSG00000168397,ATG4B,mRNA,23192
ENSG00000125703,ATG4C,lncRNA,84938
ENSG00000130734,ATG4D,mRNA,84971
ENSG00000057663,ATG5,lncRNA,9474
